umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,stress,botak_prob
35.0,Perempuan,Pegawai swasta,Yogyakarta,8504477.05037643,1.0,0,58.366214423494526,157.90252770720346,Pantone,1.0,SMP,2.0,0.3202000445013538
47.0,Perempuan,Pengangguran,Jambi,13106820.434180284,1.0,1,47.42904866818188,145.31841046822822,Merpati,0.0,SMP,8.0,1.0
48.0,Laki-laki,PNS,Surabaya,2952938.573819777,1.0,0,47.351123149873374,159.60928103080332,Pantone,0.0,S1,6.0,0.6853350763328181
32.0,Laki-laki,Pegawai swasta,Jayapura,11708864.421840498,1.0,0,46.14326254269502,149.8112503745708,Shoulder & Head,1.0,SMA,10.0,0.6147011950917866
27.0,Laki-laki,,Bengkulu,6701298.65786644,1.0,0,48.50970458158132,172.13934047292622,Shoulder & Head,0.0,SMP,6.0,0.5053368774694044
37.0,Laki-laki,PNS,Bandung,4775827.038580215,1.0,1,52.5193249233883,157.8088897057751,Pantone,0.0,SMA,2.0,0.6522062584561181
36.0,Laki-laki,PNS,Palembang,8985299.586051071,1.0,0,60.332819687675084,160.96168590008477,Merpati,1.0,SMA,4.0,0.49101641678500574
32.0,Laki-laki,PNS,Padang,13556588.048345447,1.0,0,56.15502708478556,153.48434671841383,Merpati,0.0,S1,8.0,0.6226963566627302
43.0,Perempuan,PNS,Kendari,6122591.872373506,1.0,0,47.88166082104812,148.17971356067176,Moonsilk,0.0,SMA,4.0,0.5111310234704007
33.0,Perempuan,Pegawai swasta,Kupang,3857674.1941172676,1.0,0,60.67490215790852,165.31614692066623,Pantone,0.0,SMP,1.0,0.26069146632027146
38.0,Laki-laki,PNS,Pontianak,10046892.918603268,1.0,0,45.22516774936754,160.8188257034433,Merpati,0.0,S1,8.0,0.5090633271004051
34.0,Perempuan,Pegawai swasta,Kupang,5211240.298385011,1.0,0,51.43929243112562,166.3148808236726,Deadbuoy,0.0,SD,3.0,0.7441944348761829
48.0,Laki-laki,PNS,Pekanbaru,18142835.657304663,1.0,0,57.67823094594574,175.33700110121217,Shoulder & Head,0.0,S1,1.0,0.6192354584160202
43.0,Laki-laki,PNS,Palu,8694313.701389898,1.0,0,48.986540356153206,171.01993167849233,Moonsilk,1.0,S1,5.0,0.7154827673106441
37.0,Perempuan,Pegawai swasta,Pontianak,8543603.179026123,1.0,0,47.87917341381542,168.50035196856126,Merpati,1.0,SD,4.0,0.3499332842651175
38.0,Laki-laki,Pegawai swasta,Samarinda,11398466.918702094,1.0,1,58.44654600308749,152.62033800406186,Deadbuoy,0.0,S1,2.0,0.4939733715629962
29.0,Laki-laki,PNS,Manokwari,6556361.224124158,1.0,0,53.12698004385193,166.0089487535742,Pantone,1.0,SMA,4.0,0.5654614177353722
44.0,Laki-laki,Pegawai swasta,Jakarta,13170641.836382803,1.0,0,52.236657813818525,166.12664412705135,Pantone,0.0,SMA,9.0,0.645899149753171
71.0,Laki-laki,Pegawai swasta,,10046065.284957463,1.0,0,50.494858975490075,160.90279394465904,Moonsilk,1.0,S2,2.0,0.6287960088211649
26.0,Laki-laki,Pegawai swasta,Samarinda,6478852.815864515,1.0,0,48.53562779254437,152.83434845678423,Moonsilk,0.0,S1,9.0,0.4595354284545796
35.0,Perempuan,PNS,Denpasar,7886191.125100388,1.0,0,48.86748083392731,159.60538535842028,Deadbuoy,1.0,S1,6.0,0.5386213280651664
50.0,Laki-laki,Pegawai swasta,Pangkalpinang,10337586.57108236,1.0,0,48.73528478078515,158.1893047218167,Moonsilk,0.0,S1,10.0,0.6141508900030322
34.0,Laki-laki,Freelance,Banda Aceh,7313010.881951098,1.0,0,46.82042831158619,161.88700394369715,Shoulder & Head,1.0,SMA,10.0,0.5158620951028926
37.0,Perempuan,PNS,Banda Lampung,7278492.832605221,1.0,0,96.99563842070269,185.3663484650196,Shoulder & Head,1.0,SMP,4.0,0.5255550892117553
45.0,Laki-laki,PNS,Kendari,13406436.688905483,1.0,0,65.04725959362618,159.35291944380683,Deadbuoy,1.0,SMA,10.0,0.7353472963611473
31.0,Laki-laki,PNS,Palu,6520364.082109126,1.0,0,54.53386133671698,168.3973667789701,Merpati,0.0,S1,5.0,0.5248736820813141
44.0,Laki-laki,Pegawai swasta,Yogyakarta,9823510.157630041,1.0,1,45.65692193957462,176.63064382710638,Deadbuoy,1.0,S1,2.0,0.7187636807644249
34.0,Laki-laki,PNS,Palangkaraya,5894205.332846825,1.0,0,51.78827924453686,164.1094136347909,Pantone,1.0,S1,9.0,0.6881033990260986
20.0,Laki-laki,Pegawai swasta,Semarang,3952865.221195761,1.0,0,49.50705175314767,150.94374784527886,Shoulder & Head,1.0,SMA,2.0,0.4061833165587459
32.0,Perempuan,Pegawai swasta,Ambon,19537410.74756261,1.0,0,64.43986969095039,166.8528190300086,Pantone,1.0,S1,4.0,0.39176856388237946
41.0,Laki-laki,PNS,Pekanbaru,6852567.59094639,1.0,0,68.54794913072355,164.47228835186615,Pantone,0.0,S1,5.0,0.6135994174578205
59.0,Perempuan,Pegawai swasta,Medan,8222078.559094658,1.0,0,67.47419172100555,178.77220266192273,Merpati,0.0,SMA,5.0,0.4187922659098208
24.0,Perempuan,Pegawai swasta,Surabaya,6681013.464796594,1.0,1,52.18910475248921,157.36728218228953,Merpati,0.0,S2,9.0,0.5962380164555767
22.0,Perempuan,Pegawai swasta,Pontianak,8213225.467473752,1.0,0,55.43824633525035,160.61567721395957,Merpati,1.0,SD,6.0,0.3287819138174254
47.0,Laki-laki,PNS,Banda Lampung,4396208.409743256,1.0,0,49.0347239046121,170.10565765662497,Merpati,1.0,S1,1.0,0.5990677245337593
41.0,Laki-laki,PNS,Surabaya,6146794.7657426875,1.0,0,55.695991196559376,161.21101571013915,Pantone,1.0,S1,3.0,0.6509611007951701
34.0,Laki-laki,Pegawai swasta,Manado,9637274.659904199,1.0,0,63.033139917437296,162.52888970895415,Moonsilk,0.0,S1,2.0,0.3511197246703989
48.0,Laki-laki,Pegawai swasta,,7439594.54489648,1.0,0,45.353538317832026,164.58115997369137,Pantone,1.0,SMA,5.0,0.6309580026599916
26.0,Laki-laki,Pegawai swasta,Mamuju,9442920.168964077,1.0,0,50.746842348464284,148.21686206572977,Moonsilk,1.0,S1,8.0,0.5412005104673937
40.0,Perempuan,PNS,Pontianak,4753516.038281057,1.0,0,49.83629098034399,157.1402184491034,Moonsilk,0.0,SMP,9.0,0.5406487029481197
37.0,Laki-laki,Freelance,Banda Aceh,5830895.589986559,1.0,0,54.28870831257057,169.20253652479292,Deadbuoy,0.0,S1,1.0,0.25007424060954203
24.0,Perempuan,Pegawai swasta,Gorontalo,9916996.557844808,1.0,1,51.789751581784344,157.61929705676783,Pantone,0.0,S2,2.0,0.4920576318448888
51.0,Laki-laki,Pegawai swasta,Banda Aceh,10512164.634005886,1.0,0,43.51376789901756,159.74620795764517,Moonsilk,1.0,S1,7.0,0.7910657856953015
50.0,Laki-laki,PNS,Serang,7677522.766829129,1.0,0,45.86976488255977,147.30084937665785,Deadbuoy,1.0,SMA,9.0,0.7582062323586809
53.0,Laki-laki,Pegawai swasta,Surabaya,13296638.728937652,1.0,0,60.31734532180573,166.57769202401508,Pantone,0.0,SMP,9.0,0.6608493842497501
34.0,,Pengangguran,Bengkulu,10854834.322032109,1.0,0,51.29222962157446,180.00371475034612,Merpati,0.0,S1,10.0,0.8579461727211513
47.0,Perempuan,Pegawai swasta,Serang,6192446.852783547,1.0,0,48.64777048985019,163.1464490890872,Deadbuoy,1.0,S1,4.0,0.3336726997599726
50.0,Laki-laki,Freelance,Palu,12168068.98284238,1.0,0,50.295081456818515,140.98211481686815,Deadbuoy,1.0,S1,1.0,0.5197796377935469
41.0,Perempuan,Pegawai swasta,Banda Lampung,4414627.37141189,1.0,0,58.93448858019242,180.20780308209928,Shoulder & Head,0.0,SMA,8.0,0.5123550969943338
35.0,Laki-laki,PNS,Jambi,14939846.743646137,1.0,0,75.0135785522323,183.76196527781877,Merpati,0.0,S1,10.0,0.673350677741806
,Laki-laki,,Jambi,6408579.972275516,1.0,0,45.92419854929616,145.86950952810614,Deadbuoy,1.0,SMA,1.0,0.6801768302814374
29.0,,PNS,Ambon,9303578.711782474,1.0,1,49.040761230194605,162.116242162136,Merpati,0.0,S2,1.0,0.5256936998059769
47.0,Laki-laki,Pegawai swasta,Palu,2965985.5193116255,1.0,1,59.34918939818863,,Pantone,1.0,SD,3.0,0.8154087711647572
20.0,Laki-laki,PNS,Palu,6091615.773954521,1.0,0,59.9663081393867,164.85781107421727,Moonsilk,0.0,S1,9.0,0.5210854991332835
41.0,Perempuan,Pegawai swasta,Banda Lampung,9363309.437548231,1.0,0,76.12914537664156,169.74272086253535,Deadbuoy,0.0,S1,9.0,0.5236243633060171
44.0,Perempuan,Pegawai swasta,Jakarta,11268282.906514514,1.0,1,49.594246443043644,163.99794500887938,Merpati,1.0,S1,9.0,0.8263529460494503
45.0,Laki-laki,Pegawai swasta,Banda Lampung,10185528.087338129,1.0,1,54.4698239935027,183.33910987932217,Moonsilk,0.0,S1,7.0,0.716251692091554
46.0,Laki-laki,PNS,Jakarta,12448874.435771782,1.0,1,53.63462744544577,144.95332576093892,Pantone,1.0,SMP,5.0,0.9844700267392725
30.0,Laki-laki,PNS,Yogyakarta,11649950.149332354,1.0,0,48.798084636754346,162.37602450277888,Shoulder & Head,0.0,SMA,4.0,0.4477144676447601
34.0,Laki-laki,PNS,Mamuju,4181499.8181086145,,0,51.7202157229983,163.91374319569118,Pantone,0.0,S1,10.0,0.6021056312220957
32.0,Laki-laki,Freelance,Mamuju,3037930.701943779,1.0,0,49.72814334118851,160.1013381385488,Pantone,1.0,S1,9.0,0.5242925180549555
34.0,Perempuan,Freelance,Palembang,22104489.602637574,1.0,1,45.475874342678296,168.62348342130343,Pantone,1.0,SMA,5.0,0.5388882808373283
51.0,Laki-laki,PNS,Pangkalpinang,9459100.552415263,1.0,0,59.751311277098175,159.42601372221446,Moonsilk,1.0,S1,7.0,0.7742915743083589
44.0,Perempuan,PNS,Manokwari,3934578.557661872,1.0,0,46.2471153897696,146.64413540924056,Merpati,,SMA,6.0,0.6866137084294348
36.0,Laki-laki,Pegawai swasta,Bengkulu,8331344.473439903,1.0,1,47.09516177953441,167.1041709509153,,0.0,S1,4.0,
33.0,Laki-laki,PNS,Yogyakarta,7752905.451602731,1.0,0,44.255188863833936,154.66293568447432,Moonsilk,0.0,S1,9.0,0.6753849029322576
40.0,Laki-laki,Pegawai swasta,Manado,6504734.486291508,1.0,0,50.55452950190064,162.48907122068232,Deadbuoy,1.0,SD,6.0,0.46738671367134066
39.0,Laki-laki,Pegawai swasta,Samarinda,6276310.028111874,1.0,0,45.562695921331034,174.35913645697318,Merpati,0.0,S1,10.0,0.446578665624743
24.0,Laki-laki,Pegawai swasta,Palu,7800267.093145651,1.0,1,59.75719739202779,177.14745006226633,Deadbuoy,0.0,SMA,5.0,0.5901825928217418
52.0,Perempuan,PNS,Sofifi,5473946.802529637,1.0,0,46.57706380219227,177.55754713005632,Merpati,1.0,S1,4.0,0.6911577621986303
28.0,Laki-laki,PNS,Mamuju,11151636.562995106,1.0,0,51.06713287278325,151.7364900971295,Pantone,1.0,SMA,4.0,0.6792034020769618
37.0,Laki-laki,Pegawai swasta,Bengkulu,16093586.627442691,1.0,0,44.45096017955063,156.98936049455338,Deadbuoy,1.0,SMA,8.0,0.5976794688585034
49.0,Laki-laki,PNS,Semarang,10920549.456431352,1.0,0,54.93943920843665,171.380530199087,Merpati,1.0,S1,1.0,0.6219073324141301
37.0,Laki-laki,,Jayapura,7620384.563267991,1.0,1,66.14215640984813,169.31005283934007,Shoulder & Head,1.0,S1,8.0,0.7574148709558474
40.0,Laki-laki,Freelance,Jambi,3961180.3507352583,1.0,0,48.51435215753239,155.1871297142775,Pantone,0.0,S1,6.0,0.3480015849538951
30.0,Perempuan,PNS,Yogyakarta,5769996.9583090935,1.0,1,75.50259523475486,171.24336325314204,Shoulder & Head,0.0,S2,5.0,0.65708128893396
36.0,Laki-laki,Pegawai swasta,Kendari,6803731.173114762,1.0,0,61.07386584468399,168.79256739824646,Shoulder & Head,0.0,S1,1.0,0.3074093751682064
33.0,Laki-laki,Freelance,Bengkulu,22467280.291195944,1.0,0,75.8961122936842,179.78527730339056,Merpati,1.0,S1,8.0,0.4820890235923616
53.0,Laki-laki,Pegawai swasta,Sofifi,3747191.022273629,1.0,0,61.80287439383055,149.4730502744367,Moonsilk,1.0,S1,5.0,0.6901028187739917
41.0,Perempuan,Pengangguran,Semarang,6812605.960101974,1.0,0,61.87376035756088,164.3245816165673,Merpati,1.0,S1,8.0,0.9183425834914296
70.0,Laki-laki,Freelance,Kendari,9025010.399440432,1.0,0,,174.40636371712606,Deadbuoy,0.0,S1,1.0,0.4227585277451458
46.0,Laki-laki,Pegawai swasta,Mamuju,10759649.294363333,1.0,0,55.68456853026054,163.19496715251893,Pantone,0.0,SMA,2.0,0.44527451173685906
53.0,Perempuan,PNS,Denpasar,5812490.656418143,1.0,0,65.8749508087344,171.77855409054058,Merpati,0.0,S1,1.0,0.475362120760913
49.0,Perempuan,PNS,Padang,7387164.161744437,1.0,0,44.06405550069853,161.64489661696095,Shoulder & Head,0.0,S2,8.0,0.604688714596792
35.0,Laki-laki,PNS,Serang,9984547.570319645,1.0,1,57.656508499168254,172.50570160178046,Merpati,1.0,S1,10.0,0.913572532095565
47.0,Laki-laki,PNS,Kendari,24445743.857404906,1.0,0,52.987154907405795,172.43225416321422,Moonsilk,1.0,S2,3.0,0.7301426634038711
36.0,Laki-laki,Pegawai swasta,Padang,6398069.049147948,1.0,0,81.0185225102791,184.2944102681916,Pantone,0.0,SMA,2.0,0.388401307706132
40.0,Laki-laki,Freelance,Palu,9443281.028741289,1.0,0,51.22469910150229,173.23689002209883,Shoulder & Head,1.0,S1,10.0,0.564575376393689
44.0,Laki-laki,PNS,Mamuju,12871998.969809713,1.0,0,60.93307426266359,187.520073104993,Deadbuoy,0.0,SMA,4.0,0.5963278788080457
32.0,Perempuan,Pegawai swasta,Makassar,11480192.603037028,1.0,0,50.10915976440111,159.86061462499032,Pantone,0.0,SMP,7.0,0.3999453902116451
40.0,Laki-laki,PNS,Gorontalo,7812697.349953073,1.0,0,56.580859028081676,157.09285461533952,Shoulder & Head,0.0,S1,2.0,0.508975972727319
,Perempuan,PNS,Jayapura,9166643.882971806,1.0,1,58.10500477625273,172.7804742982323,Merpati,1.0,S1,10.0,0.7872016210970734
37.0,Perempuan,PNS,Samarinda,13441163.262660267,1.0,0,50.59096982045315,155.89451479425523,Deadbuoy,0.0,S1,9.0,0.564188761648323
33.0,Laki-laki,Pengangguran,Pontianak,6462598.897100426,1.0,1,50.95541434802757,164.6802125672273,Moonsilk,0.0,S1,7.0,0.9651316232244544
43.0,Laki-laki,PNS,Kupang,5125927.6941732615,1.0,0,47.990500393930844,157.61742504602097,Pantone,0.0,SMA,2.0,0.504138276257989
26.0,Laki-laki,Pegawai swasta,Serang,8670618.29817863,1.0,0,55.520867139257014,177.7781688116387,Moonsilk,0.0,SMA,9.0,0.5585204539017072
37.0,Perempuan,Freelance,Bengkulu,6692769.296684683,1.0,0,,165.95455580356736,Merpati,0.0,SMA,1.0,0.07779877565772753
38.0,Laki-laki,Pegawai swasta,Tanjungselor,19531576.46075592,1.0,0,54.63225080131797,173.29504912994972,Deadbuoy,0.0,S1,3.0,0.4986916992112954
60.0,Perempuan,Pegawai swasta,Semarang,7253958.335462035,1.0,0,55.75492927041692,154.35781161001793,Merpati,0.0,S1,7.0,0.627055149266976
39.0,Laki-laki,PNS,Jayapura,9198503.054200679,1.0,0,51.0975337615067,158.72550626487453,Moonsilk,1.0,SMA,9.0,0.6406049629513051
29.0,Perempuan,PNS,Palembang,3528693.9768716674,1.0,0,44.70757501088256,172.19689579446157,Shoulder & Head,1.0,S1,1.0,0.4885178195276928
44.0,Perempuan,PNS,Samarinda,6959022.278814606,1.0,0,68.93816527287309,177.59749525380508,Merpati,1.0,SD,4.0,0.6080335064216165
30.0,Laki-laki,PNS,Sofifi,20401813.240178477,1.0,0,49.69256317730856,148.39630040456973,Pantone,1.0,SMA,9.0,0.70868137201422
20.0,Laki-laki,PNS,Tanjung Pinang,8021164.456195846,1.0,0,49.20380677521087,171.96984983494065,Moonsilk,1.0,SMA,9.0,0.6270428648085978
36.0,Laki-laki,Pegawai swasta,Mataram,3192197.2008589962,1.0,1,49.78202008412512,174.64677559598672,Shoulder & Head,1.0,S1,8.0,0.7356147819129376
24.0,Laki-laki,PNS,Palu,8599140.439568643,1.0,0,55.32927781749393,183.36179699958956,Moonsilk,1.0,S1,7.0,0.5974142020854422
52.0,Laki-laki,Freelance,Sofifi,10289864.860352471,1.0,0,52.10731150458705,180.67189864518951,Pantone,1.0,S2,1.0,0.5993070779365433
27.0,Laki-laki,Pegawai swasta,Mataram,16216711.701583428,1.0,0,52.94614028393865,174.2163226402989,Moonsilk,1.0,S1,4.0,0.5007273096021622
39.0,Laki-laki,Freelance,Denpasar,4528664.737988957,1.0,1,43.521852404664756,162.04481655365316,Merpati,0.0,SMP,2.0,0.4272185560170684
33.0,Perempuan,Pegawai swasta,Pekanbaru,10616635.807484904,1.0,0,57.00431713793902,166.81076887744018,Moonsilk,1.0,S1,9.0,0.42584377629414283
44.0,Laki-laki,PNS,Padang,4513446.845079318,1.0,1,48.9698480595637,179.1615666752371,Moonsilk,1.0,S1,4.0,0.8581698038159291
47.0,Laki-laki,PNS,Kupang,8898341.437213596,1.0,0,43.70567574320225,166.6682789563992,Pantone,1.0,SMA,9.0,0.8127757627385225
48.0,Laki-laki,Pegawai swasta,Pontianak,7395196.301330872,1.0,0,56.77379105274185,172.10021813483306,Moonsilk,1.0,S1,2.0,0.5878255950988913
44.0,Perempuan,Pegawai swasta,Semarang,6493469.177211997,1.0,0,53.22420936561636,163.4452218502991,Merpati,1.0,S1,7.0,0.4601502426009289
35.0,Perempuan,Freelance,Jambi,7725196.558879425,1.0,0,58.48196420981604,162.0489748404708,Deadbuoy,0.0,S1,1.0,0.1474117657461086
,Laki-laki,Pengangguran,Padang,5906271.080346516,1.0,0,58.72815804147399,166.1099203963244,Merpati,0.0,S3,8.0,0.8287822450347424
48.0,Laki-laki,Pegawai swasta,Kupang,9966538.5074558,1.0,0,59.7467868916351,167.42132894447766,Merpati,0.0,S2,10.0,0.682517250335769
36.0,,PNS,Palembang,5523984.437632174,1.0,0,61.24905325918025,160.8368979478203,Shoulder & Head,0.0,S1,8.0,0.4071345131595544
50.0,Laki-laki,Pegawai swasta,Bandung,13247483.079682458,1.0,0,48.36047595581967,182.70779287669035,Pantone,1.0,SMP,4.0,0.6066091652571587
59.0,Laki-laki,PNS,Yogyakarta,8214572.679459732,1.0,0,54.918432471216775,154.39647651018404,Deadbuoy,1.0,S1,9.0,
32.0,Laki-laki,PNS,Palembang,7211892.484751565,1.0,0,45.780732307283046,167.6279448013492,Moonsilk,1.0,S2,9.0,0.7201470893325107
58.0,Laki-laki,Freelance,Palembang,7705550.860551667,1.0,0,54.89245267867213,174.93716199295895,Moonsilk,0.0,S3,10.0,0.5698174393292107
37.0,Perempuan,PNS,Surabaya,7805752.41102877,1.0,0,45.389575108642944,155.591213026976,Moonsilk,0.0,S1,4.0,0.41134039273467243
40.0,Laki-laki,Freelance,Samarinda,14778704.895275123,1.0,0,66.8412281852781,169.72143966087123,Pantone,,SMA,10.0,0.44870098554901144
44.0,Laki-laki,PNS,Sofifi,10523138.408622095,1.0,1,51.80331079074873,166.48017079047062,Deadbuoy,0.0,S1,9.0,0.8761820476854221
52.0,Perempuan,Pegawai swasta,Jambi,5062996.330611868,1.0,0,62.331600394293545,189.40320868868548,Pantone,1.0,S1,8.0,0.6019465341940068
47.0,Laki-laki,PNS,Palembang,11830057.950988764,1.0,0,46.479272704543945,170.0620835168388,Shoulder & Head,0.0,S1,4.0,0.6719040870572469
,Laki-laki,PNS,Medan,,1.0,0,62.10293651749285,178.02451965665094,Shoulder & Head,1.0,S1,7.0,0.8656120367371516
56.0,Perempuan,Pengangguran,Jayapura,8656236.814091224,1.0,0,54.69962678737193,153.43563979677756,Shoulder & Head,1.0,S1,5.0,0.9863280833177769
24.0,Laki-laki,Pegawai swasta,Surabaya,6620411.101864308,1.0,0,61.006920211080825,177.78798303208077,Shoulder & Head,0.0,S1,9.0,0.4907010041006315
46.0,Laki-laki,Pegawai swasta,Surabaya,7233923.331400657,1.0,1,42.77999940167573,169.07226786445685,Deadbuoy,0.0,S1,3.0,0.7018047393213879
47.0,Laki-laki,PNS,Banda Aceh,12486595.645805765,1.0,0,45.84270663271968,156.9404937814904,Shoulder & Head,1.0,S1,10.0,0.8039949812081231
45.0,Laki-laki,Freelance,Makassar,11930760.424288822,1.0,0,67.01263961223546,197.52894711546787,Moonsilk,1.0,S1,5.0,0.5824561631998059
24.0,Perempuan,PNS,Pontianak,7289858.127313062,1.0,1,62.87243889286809,176.95187576692663,Shoulder & Head,0.0,S3,4.0,0.6849027999159325
48.0,Laki-laki,PNS,Pangkalpinang,6739461.305002309,1.0,0,42.87928018716763,157.39159620995457,Merpati,0.0,SMA,4.0,0.6586960418177894
49.0,Laki-laki,Freelance,Pangkalpinang,14698444.619858995,1.0,0,68.58888325450823,171.9971767266611,Moonsilk,1.0,S1,3.0,0.4935454472014061
26.0,Laki-laki,PNS,Mamuju,15158729.008358978,1.0,0,92.4053282898943,191.6590242447019,Shoulder & Head,1.0,S1,1.0,0.5843032090354596
36.0,Laki-laki,Pegawai swasta,Tanjungselor,9086462.77203741,1.0,0,45.24052258994335,144.34103972067095,Merpati,1.0,SMA,10.0,0.588721194025976
47.0,Perempuan,PNS,Mataram,6861628.696108143,1.0,1,80.62415752931014,181.10044582588802,Deadbuoy,0.0,S2,10.0,0.8423587405159559
34.0,Perempuan,PNS,Banjarmasin,2568216.0229425584,1.0,0,48.568674941256624,165.97691412360345,Pantone,1.0,SMP,7.0,0.5708355057308645
32.0,Laki-laki,Freelance,Serang,5964982.474770842,1.0,0,49.17750049188678,164.05832759587696,Pantone,0.0,S1,5.0,0.2002229328300834
32.0,Laki-laki,PNS,Surabaya,13950312.412746966,1.0,0,51.67600000046096,159.0283108180768,Merpati,1.0,S1,2.0,0.490911678752702
49.0,,Pengangguran,Manado,9711156.905433424,1.0,0,76.63759475240741,181.21125723954572,Shoulder & Head,0.0,SMA,8.0,0.886407434362533
23.0,Perempuan,PNS,Ambon,12902072.277024478,1.0,0,41.519326471114326,162.1119520117175,Moonsilk,1.0,S2,6.0,0.4915956970576059
48.0,Laki-laki,Pegawai swasta,Tanjungselor,9872296.505359646,1.0,1,63.75387303174374,172.02262386616297,Deadbuoy,0.0,S1,10.0,0.8046066059345415
35.0,Laki-laki,PNS,Banda Aceh,14492547.913783927,1.0,0,53.877330138038346,147.80866925542003,Deadbuoy,0.0,SMA,7.0,0.5367164188152177
35.0,Perempuan,Pegawai swasta,Makassar,6862315.484258855,1.0,0,56.04126991136499,175.3365311636483,Pantone,1.0,SMA,1.0,0.2701462000267316
39.0,Laki-laki,PNS,Jambi,9605899.37780583,1.0,0,45.29018808317838,159.8630933376883,Merpati,1.0,S1,8.0,0.6132537337711034
34.0,Laki-laki,PNS,Gorontalo,7123601.488216542,1.0,1,52.15312303769477,171.4748037098715,Moonsilk,1.0,S1,8.0,0.8161682741364459
48.0,Laki-laki,Pegawai swasta,Tanjung Pinang,13902349.4288866,1.0,1,65.8113440748823,164.4489536261584,Merpati,0.0,SMP,8.0,0.8541250830003332
53.0,Laki-laki,Pegawai swasta,Jambi,10182061.339175867,1.0,0,63.319249515348275,160.00141083352713,Moonsilk,0.0,S1,2.0,0.5772296460122904
47.0,Laki-laki,Freelance,Padang,18147367.720543023,1.0,0,49.00620201599652,156.72936982836163,Pantone,0.0,S1,3.0,0.3618623482154442
28.0,Perempuan,PNS,Surabaya,6765687.458112588,1.0,0,50.72987008203376,162.26321307819936,Deadbuoy,0.0,,1.0,0.3773948325772686
29.0,Perempuan,Pegawai swasta,Mataram,8012768.607797798,1.0,0,47.7746521341545,175.946517545762,Merpati,0.0,SMA,4.0,0.2852287054344869
35.0,Perempuan,Freelance,Manado,4978988.106887206,1.0,1,93.28932998984428,183.3506115106109,Deadbuoy,0.0,S3,10.0,0.5044426926471259
49.0,Laki-laki,Freelance,Jakarta,4136228.5599858044,1.0,0,51.54890181287334,164.98332617727468,Deadbuoy,0.0,S1,6.0,0.47465814552251756
26.0,Laki-laki,Pegawai swasta,Sofifi,9862134.42382197,1.0,0,63.26033760715316,142.371877612013,Merpati,1.0,S1,4.0,0.5309602365430423
26.0,Perempuan,Pengangguran,Bandung,14424329.128880719,1.0,0,43.69594720901173,162.6231870369227,Pantone,1.0,SMA,,0.892150487659033
35.0,Laki-laki,Pengangguran,Sofifi,5740739.729019467,1.0,0,52.83106130846406,156.43157851366115,Shoulder & Head,0.0,S1,10.0,0.9694654638846335
46.0,Laki-laki,PNS,Tanjung Pinang,15182884.937116385,1.0,1,66.55779911951032,159.86550844202574,Pantone,1.0,S1,8.0,0.895985629755004
30.0,Laki-laki,PNS,Mataram,9718999.583463656,1.0,1,59.50725110564494,184.77305611827796,Merpati,0.0,S1,8.0,0.8180142721690321
54.0,Laki-laki,Pegawai swasta,Yogyakarta,9199631.114622522,1.0,1,49.79494367725451,168.69473534605345,Moonsilk,0.0,S1,8.0,0.8094988809647821
19.0,Perempuan,PNS,Pontianak,4802522.7703404175,0.0,0,77.02116077858166,164.28163680660072,Moonsilk,1.0,SMA,1.0,0.3549458221479837
56.0,Perempuan,Freelance,Banda Lampung,18234887.995772913,1.0,0,55.51285247910412,170.6518675146374,Shoulder & Head,1.0,S2,2.0,0.41531533973377927
40.0,Perempuan,Freelance,Surabaya,5518672.409286091,1.0,0,49.470825778686404,174.64603774622051,Moonsilk,0.0,SMA,9.0,0.3284474591127699
49.0,Laki-laki,Pegawai swasta,Banda Aceh,19653986.422268484,1.0,1,43.3668754295073,153.03034393391488,Pantone,0.0,SMA,8.0,0.7300383674794395
52.0,Perempuan,Pegawai swasta,Gorontalo,10759906.726004925,1.0,0,56.697970403671654,169.0856055009604,Merpati,1.0,S1,8.0,0.7841481030522647
17.0,Perempuan,PNS,Palangkaraya,5940230.812373326,0.0,0,46.08744622059316,166.29371582587493,Shoulder & Head,0.0,S2,2.0,0.21625998996106477
31.0,Laki-laki,Pegawai swasta,Tanjung Pinang,6886448.292258926,1.0,0,56.26699887334736,185.34477986427953,Shoulder & Head,0.0,S1,2.0,0.295252177094841
25.0,Laki-laki,PNS,Jambi,3986637.732916565,1.0,0,46.68950529098589,176.589659831664,Shoulder & Head,1.0,S1,3.0,0.6343760431174522
37.0,Laki-laki,PNS,Tanjungselor,6485688.110083685,1.0,0,46.632541485056876,149.91172969503222,Merpati,1.0,SMA,3.0,0.6047618964931624
30.0,Perempuan,Freelance,Manado,4542718.759736421,1.0,0,53.12759068973369,177.6491297719706,Deadbuoy,0.0,S1,7.0,0.27663815671927594
46.0,Laki-laki,Pegawai swasta,Banda Lampung,6790367.601604937,1.0,0,52.59554443230825,157.18582149609762,Deadbuoy,0.0,SMA,6.0,0.5001480388037088
31.0,Perempuan,Pegawai swasta,Banjarmasin,7638637.763769286,1.0,1,51.24686483283746,164.0899818248409,Moonsilk,1.0,S2,1.0,0.6108160737866692
50.0,Perempuan,Pegawai swasta,Palu,10886714.273333963,1.0,0,55.53376959896382,159.29538179255522,Pantone,0.0,S1,6.0,0.5397273418273142
32.0,Laki-laki,Pegawai swasta,Tanjungselor,9269019.609481152,1.0,0,47.61783106109937,180.3825411865496,Shoulder & Head,0.0,SD,6.0,0.4250033666001912
